execution_id,robot,items,time_per_item,start_window,end_window,completed
423,R423,3,1,2025-02-23 06:10,2025-02-23 06:25,False
424,R424,1,3,2025-02-23 06:25,2025-02-23 06:40,False
425,R425,1,5,2025-02-23 06:40,2025-02-23 06:50,False
426,R426,2,1,2025-02-23 06:50,2025-02-23 07:00,False
427,R427,1,1,2025-02-23 07:00,2025-02-23 07:10,False
428,R428,2,4,2025-02-23 07:10,2025-02-23 07:15,False
429,R429,3,3,2025-02-23 07:15,2025-02-23 07:25,False
430,R430,3,4,2025-02-23 07:25,2025-02-23 07:40,False
431,R431,2,3,2025-02-23 07:40,2025-02-23 07:50,False
432,R432,2,2,2025-02-23 07:50,2025-02-23 07:55,False
433,R433,1,3,2025-02-23 07:55,2025-02-23 08:05,False
434,R434,1,4,2025-02-23 08:05,2025-02-23 08:20,False
435,R435,1,1,2025-02-23 08:20,2025-02-23 08:30,False
436,R436,2,1,2025-02-23 08:30,2025-02-23 08:40,False
437,R437,2,1,2025-02-23 08:40,2025-02-23 08:45,False
438,R438,3,4,2025-02-23 08:45,2025-02-23 08:55,False
439,R439,2,4,2025-02-23 08:55,2025-02-23 09:05,False
440,R440,2,1,2025-02-23 09:05,2025-02-23 09:20,False
441,R441,3,5,2025-02-23 09:20,2025-02-23 09:30,False
442,R442,3,5,2025-02-23 09:30,2025-02-23 09:40,False
443,R443,3,2,2025-02-23 09:40,2025-02-23 09:45,False
444,R444,2,2,2025-02-23 09:45,2025-02-23 09:55,False
445,R445,2,5,2025-02-23 09:55,2025-02-23 10:00,False
446,R446,2,5,2025-02-23 10:00,2025-02-23 10:15,False
447,R447,3,3,2025-02-23 10:15,2025-02-23 10:25,False
448,R448,2,3,2025-02-23 10:25,2025-02-23 10:40,False
449,R449,1,4,2025-02-23 10:40,2025-02-23 10:55,False
450,R450,1,4,2025-02-23 10:55,2025-02-23 11:10,False
451,R451,2,3,2025-02-23 11:10,2025-02-23 11:15,False
452,R452,3,4,2025-02-23 11:15,2025-02-23 11:30,False
453,R453,1,5,2025-02-23 11:30,2025-02-23 11:35,False
454,R454,3,3,2025-02-23 11:35,2025-02-23 11:50,False
455,R455,1,3,2025-02-23 11:50,2025-02-23 12:05,False
456,R456,3,3,2025-02-23 12:05,2025-02-23 12:10,False
457,R457,2,5,2025-02-23 12:10,2025-02-23 12:20,False
458,R458,2,1,2025-02-23 12:20,2025-02-23 12:25,False
459,R459,2,4,2025-02-23 12:25,2025-02-23 12:35,False
460,R460,3,3,2025-02-23 12:35,2025-02-23 12:45,False
461,R461,1,5,2025-02-23 12:45,2025-02-23 13:00,False
462,R462,2,3,2025-02-23 13:00,2025-02-23 13:15,False
463,R463,3,4,2025-02-23 13:15,2025-02-23 13:30,False
464,R464,3,1,2025-02-23 13:30,2025-02-23 13:45,False
465,R465,3,3,2025-02-23 13:45,2025-02-23 13:55,False
466,R466,1,4,2025-02-23 13:55,2025-02-23 14:05,False
467,R467,3,1,2025-02-23 14:05,2025-02-23 14:15,False
468,R468,3,4,2025-02-23 14:15,2025-02-23 14:20,False
469,R469,1,1,2025-02-23 14:20,2025-02-23 14:35,False
470,R470,2,1,2025-02-23 14:35,2025-02-23 14:45,False
471,R471,3,3,2025-02-23 14:45,2025-02-23 14:50,False
472,R472,3,5,2025-02-23 14:50,2025-02-23 15:00,False
473,R473,3,1,2025-02-23 15:00,2025-02-23 15:15,False
474,R474,3,3,2025-02-23 15:15,2025-02-23 15:20,False
475,R475,1,1,2025-02-23 15:20,2025-02-23 15:35,False
476,R476,2,2,2025-02-23 15:35,2025-02-23 15:50,False
477,R477,2,4,2025-02-23 15:50,2025-02-23 16:00,False
478,R478,2,5,2025-02-23 16:00,2025-02-23 16:10,False
479,R479,1,3,2025-02-23 16:10,2025-02-23 16:20,False
480,R480,1,5,2025-02-23 16:20,2025-02-23 16:35,False
481,R481,3,3,2025-02-23 16:35,2025-02-23 16:50,False
482,R482,2,1,2025-02-23 16:50,2025-02-23 17:00,False
483,R483,3,3,2025-02-23 17:00,2025-02-23 17:10,False
484,R484,1,1,2025-02-23 17:10,2025-02-23 17:15,False
485,R485,3,3,2025-02-23 17:15,2025-02-23 17:25,False
486,R486,3,5,2025-02-23 17:25,2025-02-23 17:35,False
487,R487,3,3,2025-02-23 17:35,2025-02-23 17:50,False
488,R488,2,5,2025-02-23 17:50,2025-02-23 18:05,False
489,R489,1,2,2025-02-23 18:05,2025-02-23 18:10,False
490,R490,2,3,2025-02-23 18:10,2025-02-23 18:15,False
491,R491,2,3,2025-02-23 18:15,2025-02-23 18:20,False
492,R492,3,2,2025-02-23 18:20,2025-02-23 18:25,False
493,R493,1,1,2025-02-23 18:25,2025-02-23 18:40,False
494,R494,3,3,2025-02-23 18:40,2025-02-23 18:50,False
495,R495,2,2,2025-02-23 18:50,2025-02-23 19:00,False
496,R496,3,2,2025-02-23 19:00,2025-02-23 19:10,False
497,R497,3,3,2025-02-23 19:10,2025-02-23 19:25,False
498,R498,1,2,2025-02-23 19:25,2025-02-23 19:30,False
499,R499,2,2,2025-02-23 19:30,2025-02-23 19:40,False
500,R500,1,4,2025-02-23 19:40,2025-02-23 19:55,False
501,R501,2,4,2025-02-23 19:55,2025-02-23 20:10,False
502,R502,1,5,2025-02-23 20:10,2025-02-23 20:20,False
503,R503,3,4,2025-02-23 20:20,2025-02-23 20:25,False
504,R504,1,3,2025-02-23 20:25,2025-02-23 20:30,False
505,R505,1,3,2025-02-23 20:30,2025-02-23 20:45,False
506,R506,3,2,2025-02-23 20:45,2025-02-23 21:00,False
507,R507,3,3,2025-02-23 21:00,2025-02-23 21:10,False
508,R508,1,3,2025-02-23 21:10,2025-02-23 21:20,False
509,R509,2,2,2025-02-23 21:20,2025-02-23 21:25,False
510,R510,1,4,2025-02-23 21:25,2025-02-23 21:40,False
511,R511,1,2,2025-02-23 21:40,2025-02-23 21:55,False
512,R512,1,3,2025-02-23 21:55,2025-02-23 22:00,False
513,R513,2,5,2025-02-23 22:00,2025-02-23 22:15,False
514,R514,2,3,2025-02-23 22:15,2025-02-23 22:30,False
515,R515,1,4,2025-02-23 22:30,2025-02-23 22:35,False
516,R516,3,1,2025-02-23 22:35,2025-02-23 22:50,False
517,R517,1,4,2025-02-23 22:50,2025-02-23 23:00,False
518,R518,2,1,2025-02-23 23:00,2025-02-23 23:10,False
519,R519,1,3,2025-02-23 23:10,2025-02-23 23:20,False
520,R520,1,2,2025-02-23 23:20,2025-02-23 23:35,False
521,R521,2,5,2025-02-23 23:35,2025-02-23 23:40,False
522,R522,1,5,2025-02-23 23:40,2025-02-23 23:50,False
523,R523,2,2,2025-02-23 23:50,2025-02-23 23:55,False
524,R524,3,4,2025-02-23 23:55,2025-02-24 00:00,False
525,R525,3,2,2025-02-24 00:00,2025-02-24 00:10,False
526,R526,1,2,2025-02-24 00:10,2025-02-24 00:15,False
527,R527,3,2,2025-02-24 00:15,2025-02-24 00:30,False
528,R528,1,3,2025-02-24 00:30,2025-02-24 00:40,False
529,R529,3,1,2025-02-24 00:40,2025-02-24 00:45,False
530,R530,3,3,2025-02-24 00:45,2025-02-24 00:50,False
531,R531,3,2,2025-02-24 00:50,2025-02-24 01:05,False
532,R532,2,2,2025-02-24 01:05,2025-02-24 01:15,False
533,R533,1,1,2025-02-24 01:15,2025-02-24 01:25,False
534,R534,1,2,2025-02-24 01:25,2025-02-24 01:30,False
535,R535,2,5,2025-02-24 01:30,2025-02-24 01:40,False
536,R536,1,5,2025-02-24 01:40,2025-02-24 01:55,False
537,R537,2,2,2025-02-24 01:55,2025-02-24 02:05,False
538,R538,1,2,2025-02-24 02:05,2025-02-24 02:10,False
539,R539,3,1,2025-02-24 02:10,2025-02-24 02:15,False
540,R540,3,5,2025-02-24 02:15,2025-02-24 02:25,False
541,R541,2,2,2025-02-24 02:25,2025-02-24 02:35,False
542,R542,1,4,2025-02-24 02:35,2025-02-24 02:40,False
543,R543,2,2,2025-02-24 02:40,2025-02-24 02:50,False
544,R544,1,1,2025-02-24 02:50,2025-02-24 03:00,False
545,R545,2,3,2025-02-24 03:00,2025-02-24 03:05,False
546,R546,1,1,2025-02-24 03:05,2025-02-24 03:20,False
547,R547,3,5,2025-02-24 03:20,2025-02-24 03:25,False
548,R548,2,2,2025-02-24 03:25,2025-02-24 03:40,False
549,R549,3,4,2025-02-24 03:40,2025-02-24 03:50,False
550,R550,3,2,2025-02-24 03:50,2025-02-24 04:00,False
551,R551,2,4,2025-02-24 04:00,2025-02-24 04:10,False
552,R552,1,2,2025-02-24 04:10,2025-02-24 04:25,False
553,R553,2,1,2025-02-24 04:25,2025-02-24 04:40,False
554,R554,1,1,2025-02-24 04:40,2025-02-24 04:50,False
555,R555,3,5,2025-02-24 04:50,2025-02-24 05:05,False
556,R556,2,4,2025-02-24 05:05,2025-02-24 05:15,False
557,R557,3,5,2025-02-24 05:15,2025-02-24 05:25,False
558,R558,1,4,2025-02-24 05:25,2025-02-24 05:35,False
559,R559,2,5,2025-02-24 05:35,2025-02-24 05:40,False
560,R560,1,1,2025-02-24 05:40,2025-02-24 05:50,False
561,R561,1,4,2025-02-24 05:50,2025-02-24 05:55,False
562,R562,1,3,2025-02-24 05:55,2025-02-24 06:00,False
563,R563,3,5,2025-02-24 06:00,2025-02-24 06:10,False
564,R564,3,1,2025-02-24 06:10,2025-02-24 06:25,False
565,R565,3,5,2025-02-24 06:25,2025-02-24 06:40,False
566,R566,1,4,2025-02-24 06:40,2025-02-24 06:45,False
567,R567,2,3,2025-02-24 06:45,2025-02-24 06:50,False
568,R568,1,3,2025-02-24 06:50,2025-02-24 07:00,False
569,R569,3,1,2025-02-24 07:00,2025-02-24 07:10,False
570,R570,1,3,2025-02-24 07:10,2025-02-24 07:15,False
571,R571,2,3,2025-02-24 07:15,2025-02-24 07:30,False
572,R572,2,3,2025-02-24 07:30,2025-02-24 07:35,False
573,R573,2,3,2025-02-24 07:35,2025-02-24 07:45,False
574,R574,2,1,2025-02-24 07:45,2025-02-24 07:55,False
575,R575,3,4,2025-02-24 07:55,2025-02-24 08:10,False
576,R576,2,1,2025-02-24 08:10,2025-02-24 08:15,False
577,R577,3,2,2025-02-24 08:15,2025-02-24 08:30,False
578,R578,3,2,2025-02-24 08:30,2025-02-24 08:35,False
579,R579,1,5,2025-02-24 08:35,2025-02-24 08:45,False
580,R580,3,5,2025-02-24 08:45,2025-02-24 08:50,False
581,R581,3,4,2025-02-24 08:50,2025-02-24 09:05,False
582,R582,2,1,2025-02-24 09:05,2025-02-24 09:10,False
583,R583,1,1,2025-02-24 09:10,2025-02-24 09:20,False
584,R584,3,2,2025-02-24 09:20,2025-02-24 09:30,False
585,R585,3,1,2025-02-24 09:30,2025-02-24 09:35,False
586,R586,1,1,2025-02-24 09:35,2025-02-24 09:40,False
587,R587,1,4,2025-02-24 09:40,2025-02-24 09:50,False
588,R588,2,3,2025-02-24 09:50,2025-02-24 10:05,False
589,R589,2,1,2025-02-24 10:05,2025-02-24 10:10,False
590,R590,2,3,2025-02-24 10:10,2025-02-24 10:20,False
591,R591,1,3,2025-02-24 10:20,2025-02-24 10:25,False
592,R592,1,1,2025-02-24 10:25,2025-02-24 10:40,False
593,R593,1,4,2025-02-24 10:40,2025-02-24 10:50,False
594,R594,3,3,2025-02-24 10:50,2025-02-24 11:00,False
595,R595,1,5,2025-02-24 11:00,2025-02-24 11:10,False
596,R596,2,2,2025-02-24 11:10,2025-02-24 11:15,False
597,R597,1,4,2025-02-24 11:15,2025-02-24 11:20,False
598,R598,2,1,2025-02-24 11:20,2025-02-24 11:30,False
599,R599,2,2,2025-02-24 11:30,2025-02-24 11:45,False
600,R600,3,5,2025-02-24 11:45,2025-02-24 11:50,False
601,R601,2,5,2025-02-24 11:50,2025-02-24 12:00,False
602,R602,3,2,2025-02-24 12:00,2025-02-24 12:15,False
603,R603,3,2,2025-02-24 12:15,2025-02-24 12:30,False
604,R604,1,3,2025-02-24 12:30,2025-02-24 12:45,False
605,R605,1,3,2025-02-24 12:45,2025-02-24 12:55,False
606,R606,3,2,2025-02-24 12:55,2025-02-24 13:05,False
607,R607,2,4,2025-02-24 13:05,2025-02-24 13:20,False
608,R608,3,4,2025-02-24 13:20,2025-02-24 13:30,False
609,R609,3,3,2025-02-24 13:30,2025-02-24 13:45,False
610,R610,1,5,2025-02-24 13:45,2025-02-24 13:55,False
611,R611,3,1,2025-02-24 13:55,2025-02-24 14:00,False
612,R612,1,5,2025-02-24 14:00,2025-02-24 14:15,False
613,R613,3,1,2025-02-24 14:15,2025-02-24 14:20,False
614,R614,2,2,2025-02-24 14:20,2025-02-24 14:30,False
615,R615,1,1,2025-02-24 14:30,2025-02-24 14:35,False
616,R616,3,4,2025-02-24 14:35,2025-02-24 14:50,False
617,R617,1,5,2025-02-24 14:50,2025-02-24 15:00,False
618,R618,3,3,2025-02-24 15:00,2025-02-24 15:10,False
619,R619,2,4,2025-02-24 15:10,2025-02-24 15:20,False
620,R620,1,5,2025-02-24 15:20,2025-02-24 15:35,False
621,R621,3,3,2025-02-24 15:35,2025-02-24 15:45,False
622,R622,2,2,2025-02-24 15:45,2025-02-24 15:50,False
623,R623,1,1,2025-02-24 15:50,2025-02-24 15:55,False
624,R624,3,1,2025-02-24 15:55,2025-02-24 16:00,False
625,R625,1,4,2025-02-24 16:00,2025-02-24 16:15,False
626,R626,3,3,2025-02-24 16:15,2025-02-24 16:30,False
627,R627,2,3,2025-02-24 16:30,2025-02-24 16:40,False
628,R628,1,5,2025-02-24 16:40,2025-02-24 16:55,False
629,R629,3,1,2025-02-24 16:55,2025-02-24 17:10,False
630,R630,2,1,2025-02-24 17:10,2025-02-24 17:20,False
631,R631,3,1,2025-02-24 17:20,2025-02-24 17:30,False
632,R632,2,4,2025-02-24 17:30,2025-02-24 17:40,False
633,R633,3,4,2025-02-24 17:40,2025-02-24 17:55,False
634,R634,1,3,2025-02-24 17:55,2025-02-24 18:00,False
635,R635,2,3,2025-02-24 18:00,2025-02-24 18:15,False
636,R636,3,3,2025-02-24 18:15,2025-02-24 18:25,False
637,R637,1,2,2025-02-24 18:25,2025-02-24 18:30,False
638,R638,2,5,2025-02-24 18:30,2025-02-24 18:40,False
639,R639,3,1,2025-02-24 18:40,2025-02-24 18:45,False
640,R640,2,5,2025-02-24 18:45,2025-02-24 18:50,False
641,R641,2,2,2025-02-24 18:50,2025-02-24 19:05,False
642,R642,1,5,2025-02-24 19:05,2025-02-24 19:10,False
643,R643,2,2,2025-02-24 19:10,2025-02-24 19:20,False
644,R644,3,2,2025-02-24 19:20,2025-02-24 19:25,False
645,R645,2,2,2025-02-24 19:25,2025-02-24 19:30,False
646,R646,1,1,2025-02-24 19:30,2025-02-24 19:40,False
647,R647,1,3,2025-02-24 19:40,2025-02-24 19:55,False
648,R648,2,3,2025-02-24 19:55,2025-02-24 20:00,False
649,R649,2,1,2025-02-24 20:00,2025-02-24 20:15,False
650,R650,3,1,2025-02-24 20:15,2025-02-24 20:25,False
651,R651,3,3,2025-02-24 20:25,2025-02-24 20:30,False
652,R652,3,1,2025-02-24 20:30,2025-02-24 20:35,False
653,R653,1,1,2025-02-24 20:35,2025-02-24 20:45,False
654,R654,2,5,2025-02-24 20:45,2025-02-24 20:50,False
655,R655,2,1,2025-02-24 20:50,2025-02-24 21:05,False
656,R656,3,5,2025-02-24 21:05,2025-02-24 21:20,False
657,R657,2,5,2025-02-24 21:20,2025-02-24 21:30,False
658,R658,2,3,2025-02-24 21:30,2025-02-24 21:40,False
659,R659,1,3,2025-02-24 21:40,2025-02-24 21:50,False
660,R660,3,1,2025-02-24 21:50,2025-02-24 22:05,False
661,R661,1,1,2025-02-24 22:05,2025-02-24 22:20,False
662,R662,2,1,2025-02-24 22:20,2025-02-24 22:25,False
663,R663,2,1,2025-02-24 22:25,2025-02-24 22:30,False
664,R664,3,4,2025-02-24 22:30,2025-02-24 22:35,False
665,R665,1,2,2025-02-24 22:35,2025-02-24 22:40,False
666,R666,1,1,2025-02-24 22:40,2025-02-24 22:50,False
667,R667,2,3,2025-02-24 22:50,2025-02-24 22:55,False
668,R668,2,3,2025-02-24 22:55,2025-02-24 23:05,False
669,R669,2,2,2025-02-24 23:05,2025-02-24 23:15,False
670,R670,2,5,2025-02-24 23:15,2025-02-24 23:25,False
671,R671,3,1,2025-02-24 23:25,2025-02-24 23:40,False
672,R672,2,5,2025-02-24 23:40,2025-02-24 23:45,False
673,R673,1,1,2025-02-24 23:45,2025-02-24 23:55,False
674,R674,2,2,2025-02-24 23:55,2025-02-25 00:05,False
675,R675,2,3,2025-02-25 00:05,2025-02-25 00:15,False
676,R676,3,2,2025-02-25 00:15,2025-02-25 00:30,False
677,R677,2,4,2025-02-25 00:30,2025-02-25 00:45,False
678,R678,2,4,2025-02-25 00:45,2025-02-25 00:50,False
679,R679,2,3,2025-02-25 00:50,2025-02-25 01:05,False
680,R680,1,3,2025-02-25 01:05,2025-02-25 01:10,False
681,R681,1,1,2025-02-25 01:10,2025-02-25 01:15,False
682,R682,2,5,2025-02-25 01:15,2025-02-25 01:25,False
683,R683,3,2,2025-02-25 01:25,2025-02-25 01:30,False
684,R684,1,5,2025-02-25 01:30,2025-02-25 01:40,False
685,R685,2,2,2025-02-25 01:40,2025-02-25 01:50,False
686,R686,2,4,2025-02-25 01:50,2025-02-25 02:00,False
687,R687,2,5,2025-02-25 02:00,2025-02-25 02:05,False
688,R688,1,2,2025-02-25 02:05,2025-02-25 02:15,False
689,R689,2,3,2025-02-25 02:15,2025-02-25 02:25,False
690,R690,2,4,2025-02-25 02:25,2025-02-25 02:40,False
691,R691,1,3,2025-02-25 02:40,2025-02-25 02:45,False
692,R692,1,2,2025-02-25 02:45,2025-02-25 02:55,False
693,R693,3,1,2025-02-25 02:55,2025-02-25 03:05,False
694,R694,1,3,2025-02-25 03:05,2025-02-25 03:15,False
695,R695,2,2,2025-02-25 03:15,2025-02-25 03:25,False
696,R696,2,2,2025-02-25 03:25,2025-02-25 03:40,False
697,R697,2,2,2025-02-25 03:40,2025-02-25 03:50,False
698,R698,3,5,2025-02-25 03:50,2025-02-25 04:05,False
699,R699,1,3,2025-02-25 04:05,2025-02-25 04:10,False
700,R700,1,5,2025-02-25 04:10,2025-02-25 04:15,False
701,R701,1,5,2025-02-25 04:15,2025-02-25 04:30,False
702,R702,2,4,2025-02-25 04:30,2025-02-25 04:40,False
703,R703,1,3,2025-02-25 04:40,2025-02-25 04:45,False
704,R704,2,1,2025-02-25 04:45,2025-02-25 04:50,False
705,R705,3,5,2025-02-25 04:50,2025-02-25 05:00,False
706,R706,2,5,2025-02-25 05:00,2025-02-25 05:05,False
707,R707,2,3,2025-02-25 05:05,2025-02-25 05:20,False
708,R708,2,4,2025-02-25 05:20,2025-02-25 05:25,False
709,R709,1,1,2025-02-25 05:25,2025-02-25 05:35,False
710,R710,2,2,2025-02-25 05:35,2025-02-25 05:40,False
711,R711,3,5,2025-02-25 05:40,2025-02-25 05:45,False
712,R712,1,1,2025-02-25 05:45,2025-02-25 05:55,False
713,R713,1,2,2025-02-25 05:55,2025-02-25 06:00,False
714,R714,2,4,2025-02-25 06:00,2025-02-25 06:15,False
715,R715,2,4,2025-02-25 06:15,2025-02-25 06:30,False
716,R716,2,1,2025-02-25 06:30,2025-02-25 06:35,False
717,R717,1,5,2025-02-25 06:35,2025-02-25 06:45,False
718,R718,1,3,2025-02-25 06:45,2025-02-25 06:50,False
719,R719,3,2,2025-02-25 06:50,2025-02-25 07:00,False
720,R720,2,1,2025-02-25 07:00,2025-02-25 07:05,False
721,R721,3,2,2025-02-25 07:05,2025-02-25 07:10,False
722,R722,3,1,2025-02-25 07:10,2025-02-25 07:15,False
723,R723,3,4,2025-02-25 07:15,2025-02-25 07:30,False
724,R724,2,1,2025-02-25 07:30,2025-02-25 07:45,False
725,R725,2,3,2025-02-25 07:45,2025-02-25 08:00,False
726,R726,3,3,2025-02-25 08:00,2025-02-25 08:15,False
727,R727,3,3,2025-02-25 08:15,2025-02-25 08:20,False
728,R728,1,4,2025-02-25 08:20,2025-02-25 08:30,False
729,R729,1,2,2025-02-25 08:30,2025-02-25 08:35,False
730,R730,3,1,2025-02-25 08:35,2025-02-25 08:40,False
731,R731,1,1,2025-02-25 08:40,2025-02-25 08:55,False
732,R732,1,1,2025-02-25 08:55,2025-02-25 09:00,False
733,R733,2,3,2025-02-25 09:00,2025-02-25 09:15,False
734,R734,2,4,2025-02-25 09:15,2025-02-25 09:30,False
735,R735,3,1,2025-02-25 09:30,2025-02-25 09:45,False
736,R736,1,3,2025-02-25 09:45,2025-02-25 09:55,False
737,R737,3,4,2025-02-25 09:55,2025-02-25 10:05,False
738,R738,1,2,2025-02-25 10:05,2025-02-25 10:20,False
739,R739,3,5,2025-02-25 10:20,2025-02-25 10:35,False
740,R740,2,2,2025-02-25 10:35,2025-02-25 10:40,False
741,R741,3,5,2025-02-25 10:40,2025-02-25 10:45,False
742,R742,3,4,2025-02-25 10:45,2025-02-25 11:00,False
743,R743,3,2,2025-02-25 11:00,2025-02-25 11:05,False
744,R744,1,2,2025-02-25 11:05,2025-02-25 11:15,False
745,R745,1,1,2025-02-25 11:15,2025-02-25 11:20,False
746,R746,2,4,2025-02-25 11:20,2025-02-25 11:25,False
747,R747,2,3,2025-02-25 11:25,2025-02-25 11:30,False
748,R748,2,4,2025-02-25 11:30,2025-02-25 11:45,False
749,R749,3,4,2025-02-25 11:45,2025-02-25 12:00,False
750,R750,1,3,2025-02-25 12:00,2025-02-25 12:05,False
751,R751,1,1,2025-02-25 12:05,2025-02-25 12:20,False
752,R752,1,2,2025-02-25 12:20,2025-02-25 12:30,False
753,R753,1,2,2025-02-25 12:30,2025-02-25 12:40,False
754,R754,1,4,2025-02-25 12:40,2025-02-25 12:45,False
755,R755,3,5,2025-02-25 12:45,2025-02-25 12:50,False
756,R756,3,5,2025-02-25 12:50,2025-02-25 13:00,False
757,R757,3,2,2025-02-25 13:00,2025-02-25 13:15,False
758,R758,2,5,2025-02-25 13:15,2025-02-25 13:20,False
759,R759,3,1,2025-02-25 13:20,2025-02-25 13:30,False
760,R760,1,2,2025-02-25 13:30,2025-02-25 13:40,False
761,R761,2,1,2025-02-25 13:40,2025-02-25 13:45,False
762,R762,1,2,2025-02-25 13:45,2025-02-25 13:50,False
763,R763,2,5,2025-02-25 13:50,2025-02-25 13:55,False
764,R764,1,1,2025-02-25 13:55,2025-02-25 14:00,False
765,R765,3,3,2025-02-25 14:00,2025-02-25 14:05,False
766,R766,2,1,2025-02-25 14:05,2025-02-25 14:10,False
767,R767,3,5,2025-02-25 14:10,2025-02-25 14:20,False
768,R768,2,4,2025-02-25 14:20,2025-02-25 14:25,False
769,R769,2,5,2025-02-25 14:25,2025-02-25 14:35,False
770,R770,2,1,2025-02-25 14:35,2025-02-25 14:40,False
771,R771,3,4,2025-02-25 14:40,2025-02-25 14:50,False
772,R772,1,3,2025-02-25 14:50,2025-02-25 15:00,False
773,R773,2,3,2025-02-25 15:00,2025-02-25 15:15,False
774,R774,3,4,2025-02-25 15:15,2025-02-25 15:30,False
775,R775,3,1,2025-02-25 15:30,2025-02-25 15:35,False
776,R776,3,1,2025-02-25 15:35,2025-02-25 15:50,False
777,R777,1,4,2025-02-25 15:50,2025-02-25 16:00,False
778,R778,3,4,2025-02-25 16:00,2025-02-25 16:05,False
779,R779,3,3,2025-02-25 16:05,2025-02-25 16:20,False
780,R780,2,4,2025-02-25 16:20,2025-02-25 16:30,False
781,R781,1,3,2025-02-25 16:30,2025-02-25 16:35,False
782,R782,2,3,2025-02-25 16:35,2025-02-25 16:40,False
783,R783,1,3,2025-02-25 16:40,2025-02-25 16:45,False
784,R784,2,1,2025-02-25 16:45,2025-02-25 16:50,False
785,R785,3,4,2025-02-25 16:50,2025-02-25 16:55,False
786,R786,1,2,2025-02-25 16:55,2025-02-25 17:10,False
787,R787,1,3,2025-02-25 17:10,2025-02-25 17:15,False
788,R788,2,3,2025-02-25 17:15,2025-02-25 17:25,False
789,R789,3,3,2025-02-25 17:25,2025-02-25 17:35,False
790,R790,3,3,2025-02-25 17:35,2025-02-25 17:40,False
791,R791,3,1,2025-02-25 17:40,2025-02-25 17:45,False
792,R792,2,5,2025-02-25 17:45,2025-02-25 18:00,False
793,R793,1,3,2025-02-25 18:00,2025-02-25 18:15,False
794,R794,3,5,2025-02-25 18:15,2025-02-25 18:25,False
795,R795,1,3,2025-02-25 18:25,2025-02-25 18:35,False
796,R796,1,2,2025-02-25 18:35,2025-02-25 18:45,False
797,R797,3,5,2025-02-25 18:45,2025-02-25 18:50,False
798,R798,3,4,2025-02-25 18:50,2025-02-25 19:05,False
799,R799,3,1,2025-02-25 19:05,2025-02-25 19:15,False
800,R800,2,2,2025-02-25 19:15,2025-02-25 19:20,False
801,R801,2,5,2025-02-25 19:20,2025-02-25 19:25,False
802,R802,3,2,2025-02-25 19:25,2025-02-25 19:30,False
803,R803,3,5,2025-02-25 19:30,2025-02-25 19:40,False
804,R804,2,3,2025-02-25 19:40,2025-02-25 19:50,False
805,R805,3,3,2025-02-25 19:50,2025-02-25 20:05,False
806,R806,2,2,2025-02-25 20:05,2025-02-25 20:15,False
807,R807,2,1,2025-02-25 20:15,2025-02-25 20:20,False
808,R808,1,4,2025-02-25 20:20,2025-02-25 20:35,False
809,R809,3,2,2025-02-25 20:35,2025-02-25 20:40,False
810,R810,1,4,2025-02-25 20:40,2025-02-25 20:55,False
811,R811,2,5,2025-02-25 20:55,2025-02-25 21:05,False
812,R812,3,2,2025-02-25 21:05,2025-02-25 21:10,False
813,R813,2,5,2025-02-25 21:10,2025-02-25 21:15,False
814,R814,3,2,2025-02-25 21:15,2025-02-25 21:20,False
815,R815,1,2,2025-02-25 21:20,2025-02-25 21:25,False
816,R816,2,3,2025-02-25 21:25,2025-02-25 21:30,False
817,R817,2,4,2025-02-25 21:30,2025-02-25 21:40,False
818,R818,3,4,2025-02-25 21:40,2025-02-25 21:50,False
819,R819,2,5,2025-02-25 21:50,2025-02-25 22:05,False
820,R820,1,5,2025-02-25 22:05,2025-02-25 22:15,False
821,R821,3,5,2025-02-25 22:15,2025-02-25 22:20,False
822,R822,1,1,2025-02-25 22:20,2025-02-25 22:25,False
823,R823,2,2,2025-02-25 22:25,2025-02-25 22:35,False
824,R824,2,2,2025-02-25 22:35,2025-02-25 22:45,False
825,R825,1,4,2025-02-25 22:45,2025-02-25 22:55,False
826,R826,3,5,2025-02-25 22:55,2025-02-25 23:00,False
827,R827,1,1,2025-02-25 23:00,2025-02-25 23:15,False
828,R828,3,3,2025-02-25 23:15,2025-02-25 23:30,False
829,R829,1,2,2025-02-25 23:30,2025-02-25 23:45,False
830,R830,1,3,2025-02-25 23:45,2025-02-25 23:55,False
831,R831,2,2,2025-02-25 23:55,2025-02-26 00:10,False
832,R832,1,2,2025-02-26 00:10,2025-02-26 00:20,False
833,R833,3,4,2025-02-26 00:20,2025-02-26 00:35,False
834,R834,2,3,2025-02-26 00:35,2025-02-26 00:45,False
835,R835,1,4,2025-02-26 00:45,2025-02-26 00:55,False
836,R836,2,1,2025-02-26 00:55,2025-02-26 01:05,False
837,R837,1,1,2025-02-26 01:05,2025-02-26 01:15,False
838,R838,3,5,2025-02-26 01:15,2025-02-26 01:20,False
839,R839,3,2,2025-02-26 01:20,2025-02-26 01:25,False
840,R840,1,3,2025-02-26 01:25,2025-02-26 01:35,False
841,R841,2,4,2025-02-26 01:35,2025-02-26 01:50,False
842,R842,3,4,2025-02-26 01:50,2025-02-26 02:05,False
843,R843,1,1,2025-02-26 02:05,2025-02-26 02:15,False
844,R844,3,2,2025-02-26 02:15,2025-02-26 02:20,False
845,R845,3,5,2025-02-26 02:20,2025-02-26 02:35,False
