robot,machine,date,start_time
R3163,M5,2025-07-26,14:15
R3164,M5,2025-07-26,14:45
R3165,M2,2025-07-26,16:45
R3166,M1,2025-07-26,20:45
R3167,M5,2025-07-26,21:15
R3168,M1,2025-07-26,23:15
R3169,M3,2025-07-27,00:15
R3170,M2,2025-07-27,01:15
R3171,M2,2025-07-27,05:15
R3172,M3,2025-07-27,07:15
R3173,M1,2025-07-27,07:30
R3174,M1,2025-07-27,08:30
R3175,M5,2025-07-27,12:30
R3176,M5,2025-07-27,16:30
R3177,M1,2025-07-27,17:30
R3178,M2,2025-07-27,17:45
R3179,M3,2025-07-27,19:45
R3180,M1,2025-07-27,23:45
R3181,M3,2025-07-28,00:15
R3182,M4,2025-07-28,00:45
R3183,M1,2025-07-28,01:15
R3184,M2,2025-07-28,03:15
R3185,M2,2025-07-28,04:15
R3186,M5,2025-07-28,06:15
R3187,M4,2025-07-28,06:45
R3188,M2,2025-07-28,07:15
R3189,M3,2025-07-28,09:15
R3190,M2,2025-07-28,09:45
R3191,M2,2025-07-28,11:45
R3192,M5,2025-07-28,12:15
R3193,M3,2025-07-28,14:15
R3194,M2,2025-07-28,14:45
R3195,M4,2025-07-28,16:45
R3196,M5,2025-07-28,17:15
R3197,M3,2025-07-28,21:15
R3198,M4,2025-07-28,22:15
R3199,M4,2025-07-28,22:30
R3200,M4,2025-07-29,02:30
R3201,M5,2025-07-29,02:45
R3202,M5,2025-07-29,04:45
R3203,M2,2025-07-29,06:45
R3204,M5,2025-07-29,07:15
R3205,M4,2025-07-29,07:45
R3206,M3,2025-07-29,08:45
R3207,M5,2025-07-29,09:45
R3208,M5,2025-07-29,10:45
R3209,M1,2025-07-29,11:00
R3210,M2,2025-07-29,15:00
R3211,M3,2025-07-29,17:00
R3212,M4,2025-07-29,17:30
R3213,M4,2025-07-29,21:30
R3214,M4,2025-07-29,22:30
R3215,M1,2025-07-29,22:45
R3216,M4,2025-07-29,23:15
R3217,M4,2025-07-30,03:15
R3218,M5,2025-07-30,07:15
R3219,M5,2025-07-30,11:15
R3220,M4,2025-07-30,12:15
R3221,M1,2025-07-30,14:15
R3222,M4,2025-07-30,18:15
R3223,M1,2025-07-30,18:30
R3224,M5,2025-07-30,18:45
R3225,M4,2025-07-30,19:15
R3226,M3,2025-07-30,19:45
R3227,M1,2025-07-30,20:00
R3228,M2,2025-07-30,20:30
R3229,M5,2025-07-30,21:30
R3230,M3,2025-07-30,21:45
R3231,M2,2025-07-30,22:15
R3232,M4,2025-07-31,02:15
R3233,M5,2025-07-31,02:30
R3234,M1,2025-07-31,03:00
R3235,M2,2025-07-31,07:00
R3236,M2,2025-07-31,11:00
R3237,M4,2025-07-31,12:00
R3238,M1,2025-07-31,14:00
R3239,M3,2025-07-31,14:15
R3240,M3,2025-07-31,16:15
R3241,M5,2025-07-31,16:30
R3242,M3,2025-07-31,18:30
R3243,M1,2025-07-31,22:30
R3244,M3,2025-07-31,23:30
R3245,M3,2025-08-01,00:30
R3246,M2,2025-08-01,01:00
R3247,M2,2025-08-01,05:00
R3248,M5,2025-08-01,05:30
R3249,M3,2025-08-01,05:45
R3250,M2,2025-08-01,09:45
R3251,M2,2025-08-01,13:45
R3252,M3,2025-08-01,14:45
R3253,M3,2025-08-01,15:00
R3254,M1,2025-08-01,16:00
R3255,M1,2025-08-01,20:00
R3256,M3,2025-08-01,20:30
R3257,M4,2025-08-01,21:30
R3258,M5,2025-08-01,22:00
R3259,M4,2025-08-01,22:30
R3260,M4,2025-08-01,22:45
R3261,M3,2025-08-01,23:45
R3262,M2,2025-08-02,01:45
R3263,M2,2025-08-02,05:45
R3264,M1,2025-08-02,06:45
R3265,M2,2025-08-02,07:45
R3266,M1,2025-08-02,08:15
R3267,M2,2025-08-02,09:15
R3268,M2,2025-08-02,10:15
R3269,M3,2025-08-02,10:30
R3270,M4,2025-08-02,12:30
R3271,M4,2025-08-02,16:30
R3272,M5,2025-08-02,20:30
R3273,M2,2025-08-02,21:00
R3274,M5,2025-08-02,23:00
R3275,M4,2025-08-02,23:30
R3276,M2,2025-08-03,03:30
R3277,M1,2025-08-03,05:30
R3278,M3,2025-08-03,07:30
R3279,M1,2025-08-03,08:30
R3280,M5,2025-08-03,09:00
R3281,M4,2025-08-03,10:00
R3282,M5,2025-08-03,10:15
R3283,M1,2025-08-03,11:15
R3284,M4,2025-08-03,15:15
R3285,M2,2025-08-03,19:15
R3286,M2,2025-08-03,19:45
R3287,M2,2025-08-03,21:45
R3288,M1,2025-08-04,01:45
R3289,M3,2025-08-04,03:45
R3290,M1,2025-08-04,05:45
R3291,M4,2025-08-04,06:15
R3292,M4,2025-08-04,06:30
R3293,M2,2025-08-04,08:30
R3294,M1,2025-08-04,09:00
R3295,M1,2025-08-04,11:00
R3296,M5,2025-08-04,12:00
R3297,M3,2025-08-04,12:15
R3298,M3,2025-08-04,14:15
R3299,M3,2025-08-04,16:15
R3300,M3,2025-08-04,16:30
R3301,M3,2025-08-04,17:00
R3302,M4,2025-08-04,17:15
R3303,M4,2025-08-04,17:30
R3304,M4,2025-08-04,19:30
R3305,M1,2025-08-04,21:30
R3306,M2,2025-08-04,22:30
R3307,M4,2025-08-05,02:30
R3308,M3,2025-08-05,03:00
R3309,M5,2025-08-05,05:00
R3310,M2,2025-08-05,06:00
R3311,M5,2025-08-05,06:30
R3312,M5,2025-08-05,08:30
R3313,M5,2025-08-05,09:00
R3314,M4,2025-08-05,09:15
R3315,M2,2025-08-05,10:15
R3316,M4,2025-08-05,12:15
R3317,M5,2025-08-05,16:15
R3318,M1,2025-08-05,16:30
R3319,M4,2025-08-05,17:30
R3320,M2,2025-08-05,18:30
R3321,M4,2025-08-05,20:30
R3322,M2,2025-08-05,21:30
R3323,M2,2025-08-05,22:00
R3324,M5,2025-08-05,22:15
R3325,M2,2025-08-05,22:45
R3326,M1,2025-08-06,02:45
R3327,M2,2025-08-06,06:45
R3328,M2,2025-08-06,08:45
R3329,M3,2025-08-06,09:00
R3330,M4,2025-08-06,09:15
R3331,M4,2025-08-06,09:30
R3332,M5,2025-08-06,10:00
R3333,M3,2025-08-06,11:00
R3334,M4,2025-08-06,15:00
R3335,M4,2025-08-06,15:15
R3336,M1,2025-08-06,15:45
R3337,M5,2025-08-06,16:15
R3338,M4,2025-08-06,17:15
R3339,M1,2025-08-06,18:15
R3340,M3,2025-08-06,20:15
R3341,M5,2025-08-06,22:15
R3342,M4,2025-08-06,22:30
R3343,M1,2025-08-07,00:30
R3344,M3,2025-08-07,00:45
R3345,M3,2025-08-07,01:45
R3346,M3,2025-08-07,03:45
R3347,M1,2025-08-07,05:45
R3348,M5,2025-08-07,09:45
R3349,M4,2025-08-07,13:45
R3350,M3,2025-08-07,14:15
R3351,M1,2025-08-07,14:30
R3352,M4,2025-08-07,18:30
R3353,M2,2025-08-07,19:00
R3354,M3,2025-08-07,19:30
R3355,M2,2025-08-07,20:30
R3356,M1,2025-08-07,21:00
R3357,M5,2025-08-07,21:15
R3358,M4,2025-08-08,01:15
R3359,M5,2025-08-08,05:15
R3360,M5,2025-08-08,09:15
R3361,M5,2025-08-08,09:45
R3362,M2,2025-08-08,10:45
R3363,M4,2025-08-08,11:00
R3364,M5,2025-08-08,13:00
R3365,M1,2025-08-08,14:00
R3366,M1,2025-08-08,16:00
R3367,M3,2025-08-08,18:00
R3368,M5,2025-08-08,22:00
R3369,M2,2025-08-08,23:00
R3370,M5,2025-08-09,03:00
R3371,M3,2025-08-09,03:15
R3372,M3,2025-08-09,05:15
R3373,M4,2025-08-09,09:15
R3374,M5,2025-08-09,11:15
R3375,M5,2025-08-09,11:30
R3376,M1,2025-08-09,11:45
R3377,M1,2025-08-09,15:45
R3378,M3,2025-08-09,16:45
R3379,M1,2025-08-09,17:15
R3380,M2,2025-08-09,18:15
R3381,M1,2025-08-09,18:30
R3382,M5,2025-08-09,19:30
R3383,M5,2025-08-09,19:45
R3384,M3,2025-08-09,20:15
R3385,M4,2025-08-09,20:30
R3386,M1,2025-08-09,20:45
R3387,M2,2025-08-09,22:45
R3388,M4,2025-08-09,23:00
R3389,M1,2025-08-10,03:00
R3390,M4,2025-08-10,04:00
R3391,M2,2025-08-10,04:15
R3392,M4,2025-08-10,05:15
R3393,M2,2025-08-10,05:45
R3394,M3,2025-08-10,06:00
R3395,M1,2025-08-10,10:00
R3396,M2,2025-08-10,10:15
R3397,M5,2025-08-10,10:30
R3398,M5,2025-08-10,11:00
R3399,M2,2025-08-10,11:30
R3400,M1,2025-08-10,13:30
R3401,M2,2025-08-10,15:30
R3402,M1,2025-08-10,16:30
R3403,M1,2025-08-10,18:30
R3404,M1,2025-08-10,22:30
R3405,M4,2025-08-11,02:30
R3406,M4,2025-08-11,02:45
R3407,M5,2025-08-11,03:15
R3408,M4,2025-08-11,05:15
R3409,M4,2025-08-11,07:15
R3410,M5,2025-08-11,11:15
R3411,M2,2025-08-11,13:15
R3412,M5,2025-08-11,13:30
R3413,M4,2025-08-11,14:30
R3414,M2,2025-08-11,14:45
R3415,M4,2025-08-11,15:45
R3416,M1,2025-08-11,16:45
R3417,M4,2025-08-11,17:45
R3418,M5,2025-08-11,19:45
R3419,M3,2025-08-11,20:15
R3420,M5,2025-08-11,20:45
R3421,M1,2025-08-11,21:45
R3422,M1,2025-08-11,23:45
R3423,M4,2025-08-12,01:45
R3424,M1,2025-08-12,02:00
R3425,M4,2025-08-12,04:00
R3426,M4,2025-08-12,04:30
R3427,M1,2025-08-12,05:30
R3428,M1,2025-08-12,09:30
R3429,M1,2025-08-12,11:30
R3430,M4,2025-08-12,11:45
R3431,M3,2025-08-12,12:45
R3432,M1,2025-08-12,16:45
R3433,M4,2025-08-12,20:45
R3434,M4,2025-08-12,21:00
R3435,M5,2025-08-13,01:00
R3436,M1,2025-08-13,01:30
R3437,M2,2025-08-13,02:00
R3438,M1,2025-08-13,04:00
R3439,M5,2025-08-13,06:00
R3440,M1,2025-08-13,06:30
R3441,M2,2025-08-13,07:30
R3442,M1,2025-08-13,07:45
R3443,M2,2025-08-13,08:45
R3444,M5,2025-08-13,09:15
R3445,M5,2025-08-13,09:30
R3446,M1,2025-08-13,10:30
R3447,M5,2025-08-13,10:45
R3448,M4,2025-08-13,11:45
R3449,M1,2025-08-13,12:00
R3450,M3,2025-08-13,14:00
R3451,M2,2025-08-13,16:00
R3452,M4,2025-08-13,16:30
R3453,M2,2025-08-13,17:30
R3454,M4,2025-08-13,18:30
R3455,M4,2025-08-13,19:00
R3456,M1,2025-08-13,19:30
R3457,M2,2025-08-13,23:30
R3458,M3,2025-08-14,00:00
R3459,M1,2025-08-14,00:15
R3460,M5,2025-08-14,00:45
R3461,M2,2025-08-14,02:45
R3462,M1,2025-08-14,06:45
R3463,M3,2025-08-14,10:45
R3464,M3,2025-08-14,14:45
R3465,M3,2025-08-14,18:45
R3466,M1,2025-08-14,20:45
R3467,M3,2025-08-14,21:45
R3468,M1,2025-08-14,22:15
R3469,M4,2025-08-15,00:15
R3470,M1,2025-08-15,04:15
R3471,M2,2025-08-15,04:30
R3472,M4,2025-08-15,05:30
R3473,M1,2025-08-15,06:00
R3474,M2,2025-08-15,06:30
R3475,M2,2025-08-15,07:00
R3476,M1,2025-08-15,11:00
R3477,M3,2025-08-15,12:00
R3478,M1,2025-08-15,14:00
R3479,M3,2025-08-15,14:30
R3480,M3,2025-08-15,16:30
R3481,M4,2025-08-15,17:00
R3482,M3,2025-08-15,21:00
R3483,M2,2025-08-16,01:00
R3484,M3,2025-08-16,02:00
R3485,M1,2025-08-16,06:00
R3486,M3,2025-08-16,08:00
R3487,M3,2025-08-16,10:00
R3488,M5,2025-08-16,10:15
R3489,M1,2025-08-16,11:15
R3490,M4,2025-08-16,11:45
R3491,M4,2025-08-16,12:00
R3492,M1,2025-08-16,12:30
R3493,M4,2025-08-16,16:30
R3494,M4,2025-08-16,18:30
R3495,M3,2025-08-16,22:30
R3496,M1,2025-08-17,00:30
R3497,M3,2025-08-17,01:00
R3498,M3,2025-08-17,01:30
R3499,M5,2025-08-17,03:30
R3500,M4,2025-08-17,07:30
R3501,M5,2025-08-17,07:45
R3502,M2,2025-08-17,09:45
R3503,M2,2025-08-17,11:45
R3504,M2,2025-08-17,12:45
R3505,M2,2025-08-17,13:15
R3506,M5,2025-08-17,14:15
R3507,M4,2025-08-17,14:30
R3508,M3,2025-08-17,16:30
R3509,M5,2025-08-17,20:30
R3510,M4,2025-08-18,00:30
R3511,M3,2025-08-18,01:30
R3512,M5,2025-08-18,02:30
R3513,M4,2025-08-18,04:30
R3514,M5,2025-08-18,05:30
R3515,M4,2025-08-18,05:45
R3516,M4,2025-08-18,06:00
R3517,M1,2025-08-18,06:30
R3518,M4,2025-08-18,10:30
R3519,M1,2025-08-18,10:45
R3520,M5,2025-08-18,12:45
R3521,M2,2025-08-18,13:00
R3522,M2,2025-08-18,17:00
R3523,M5,2025-08-18,18:00
R3524,M4,2025-08-18,20:00
R3525,M3,2025-08-18,22:00
R3526,M5,2025-08-19,02:00
R3527,M3,2025-08-19,02:15
R3528,M5,2025-08-19,02:45
R3529,M3,2025-08-19,04:45
R3530,M2,2025-08-19,08:45
R3531,M2,2025-08-19,10:45
R3532,M4,2025-08-19,14:45
R3533,M1,2025-08-19,18:45
R3534,M1,2025-08-19,22:45
R3535,M1,2025-08-19,23:00
R3536,M5,2025-08-20,03:00
R3537,M5,2025-08-20,03:15
R3538,M3,2025-08-20,05:15
R3539,M1,2025-08-20,05:30
R3540,M4,2025-08-20,05:45
R3541,M1,2025-08-20,07:45
R3542,M3,2025-08-20,08:15
R3543,M5,2025-08-20,10:15
R3544,M4,2025-08-20,11:15
R3545,M1,2025-08-20,13:15
R3546,M5,2025-08-20,17:15
R3547,M4,2025-08-20,19:15
R3548,M5,2025-08-20,23:15
R3549,M3,2025-08-21,01:15
R3550,M2,2025-08-21,01:30
R3551,M3,2025-08-21,02:30
R3552,M3,2025-08-21,04:30
R3553,M4,2025-08-21,05:00
R3554,M1,2025-08-21,09:00
R3555,M4,2025-08-21,09:15
R3556,M3,2025-08-21,10:15
R3557,M4,2025-08-21,10:45
R3558,M4,2025-08-21,14:45
R3559,M5,2025-08-21,15:45
R3560,M2,2025-08-21,16:00
R3561,M1,2025-08-21,16:15
R3562,M5,2025-08-21,17:15
R3563,M2,2025-08-21,19:15
R3564,M2,2025-08-21,21:15
R3565,M1,2025-08-21,23:15
R3566,M4,2025-08-21,23:30
R3567,M2,2025-08-22,01:30
R3568,M5,2025-08-22,05:30
R3569,M2,2025-08-22,06:30
R3570,M2,2025-08-22,08:30
R3571,M4,2025-08-22,09:30
R3572,M3,2025-08-22,13:30
R3573,M2,2025-08-22,13:45
R3574,M5,2025-08-22,15:45
R3575,M1,2025-08-22,16:00
R3576,M5,2025-08-22,17:00
R3577,M5,2025-08-22,17:15
R3578,M1,2025-08-22,17:45
R3579,M5,2025-08-22,21:45
R3580,M4,2025-08-23,01:45
R3581,M4,2025-08-23,05:45
R3582,M4,2025-08-23,06:15
R3583,M5,2025-08-23,10:15
R3584,M5,2025-08-23,10:30
R3585,M5,2025-08-23,11:00
R3586,M5,2025-08-23,11:15
R3587,M1,2025-08-23,11:45
R3588,M1,2025-08-23,12:00
R3589,M1,2025-08-23,14:00
R3590,M3,2025-08-23,14:30
R3591,M2,2025-08-23,18:30
R3592,M1,2025-08-23,20:30
R3593,M1,2025-08-24,00:30
R3594,M1,2025-08-24,01:30
R3595,M3,2025-08-24,05:30
R3596,M2,2025-08-24,07:30
R3597,M4,2025-08-24,08:30
R3598,M3,2025-08-24,12:30
R3599,M1,2025-08-24,14:30
R3600,M2,2025-08-24,16:30
R3601,M5,2025-08-24,16:45
R3602,M3,2025-08-24,17:45
R3603,M5,2025-08-24,21:45
R3604,M5,2025-08-24,23:45
R3605,M5,2025-08-25,00:00
R3606,M3,2025-08-25,02:00
R3607,M1,2025-08-25,03:00
R3608,M1,2025-08-25,04:00
R3609,M5,2025-08-25,04:30
R3610,M3,2025-08-25,05:00
R3611,M1,2025-08-25,05:15
R3612,M3,2025-08-25,05:45
R3613,M4,2025-08-25,09:45
R3614,M1,2025-08-25,13:45
R3615,M5,2025-08-25,14:45
R3616,M5,2025-08-25,15:45
R3617,M3,2025-08-25,19:45
R3618,M2,2025-08-25,20:45
R3619,M1,2025-08-25,21:45
R3620,M1,2025-08-25,23:45
R3621,M5,2025-08-26,03:45
R3622,M2,2025-08-26,07:45
R3623,M4,2025-08-26,08:15
R3624,M3,2025-08-26,10:15
R3625,M4,2025-08-26,12:15
R3626,M5,2025-08-26,14:15
R3627,M5,2025-08-26,18:15
R3628,M1,2025-08-26,18:45
R3629,M5,2025-08-26,19:45
R3630,M4,2025-08-26,21:45
R3631,M4,2025-08-26,22:00
R3632,M4,2025-08-27,02:00
R3633,M5,2025-08-27,06:00
R3634,M4,2025-08-27,08:00
R3635,M2,2025-08-27,10:00
R3636,M4,2025-08-27,14:00
R3637,M5,2025-08-27,14:30
R3638,M3,2025-08-27,15:00
R3639,M2,2025-08-27,15:15
R3640,M4,2025-08-27,19:15
R3641,M5,2025-08-27,20:15
R3642,M2,2025-08-27,21:15
R3643,M2,2025-08-27,21:45
R3644,M5,2025-08-28,01:45
R3645,M3,2025-08-28,02:45
R3646,M3,2025-08-28,06:45
R3647,M4,2025-08-28,10:45
R3648,M1,2025-08-28,11:15
R3649,M4,2025-08-28,11:45
R3650,M3,2025-08-28,13:45
R3651,M4,2025-08-28,15:45
R3652,M5,2025-08-28,16:15
R3653,M3,2025-08-28,17:15
R3654,M5,2025-08-28,17:45
R3655,M3,2025-08-28,19:45
R3656,M2,2025-08-28,21:45
R3657,M2,2025-08-28,22:45
R3658,M4,2025-08-29,02:45
R3659,M4,2025-08-29,04:45
R3660,M4,2025-08-29,06:45
R3661,M4,2025-08-29,10:45
R3662,M4,2025-08-29,11:15
R3663,M4,2025-08-29,15:15
R3664,M1,2025-08-29,19:15
R3665,M1,2025-08-29,23:15
R3666,M4,2025-08-30,03:15
R3667,M3,2025-08-30,05:15
R3668,M4,2025-08-30,05:30
R3669,M4,2025-08-30,09:30
R3670,M2,2025-08-30,11:30
R3671,M2,2025-08-30,12:30
R3672,M1,2025-08-30,12:45
R3673,M1,2025-08-30,13:45
R3674,M3,2025-08-30,14:15
R3675,M2,2025-08-30,14:30
R3676,M3,2025-08-30,14:45
R3677,M1,2025-08-30,15:45
R3678,M2,2025-08-30,16:45
R3679,M2,2025-08-30,20:45
R3680,M4,2025-08-31,00:45
R3681,M5,2025-08-31,01:00
R3682,M4,2025-08-31,01:15
R3683,M3,2025-08-31,01:30
R3684,M2,2025-08-31,02:00
R3685,M1,2025-08-31,04:00
R3686,M2,2025-08-31,04:15
R3687,M1,2025-08-31,08:15
R3688,M5,2025-08-31,08:30
R3689,M2,2025-08-31,09:00
R3690,M5,2025-08-31,09:30
R3691,M5,2025-08-31,09:45
R3692,M1,2025-08-31,10:00
R3693,M2,2025-08-31,11:00
R3694,M3,2025-08-31,13:00
R3695,M2,2025-08-31,14:00
R3696,M2,2025-08-31,15:00
R3697,M1,2025-08-31,17:00
R3698,M2,2025-08-31,21:00
R3699,M3,2025-09-01,01:00
R3700,M1,2025-09-01,01:30
R3701,M4,2025-09-01,05:30
R3702,M5,2025-09-01,05:45
R3703,M4,2025-09-01,07:45
R3704,M2,2025-09-01,11:45
R3705,M4,2025-09-01,12:00
R3706,M4,2025-09-01,13:00
R3707,M1,2025-09-01,13:30
R3708,M1,2025-09-01,15:30
R3709,M3,2025-09-01,16:30
R3710,M5,2025-09-01,18:30
R3711,M1,2025-09-01,19:00
R3712,M2,2025-09-01,19:15
R3713,M3,2025-09-01,20:15
R3714,M2,2025-09-01,20:30
R3715,M4,2025-09-01,21:00
R3716,M1,2025-09-01,21:15
R3717,M1,2025-09-01,21:30
R3718,M2,2025-09-02,01:30
R3719,M1,2025-09-02,05:30
R3720,M4,2025-09-02,06:00
R3721,M4,2025-09-02,07:00
R3722,M2,2025-09-02,11:00
R3723,M5,2025-09-02,12:00
R3724,M2,2025-09-02,14:00
R3725,M5,2025-09-02,14:15
R3726,M4,2025-09-02,15:15
R3727,M5,2025-09-02,16:15
R3728,M1,2025-09-02,17:15
R3729,M3,2025-09-02,19:15
R3730,M4,2025-09-02,19:45
R3731,M2,2025-09-02,20:00
R3732,M5,2025-09-02,21:00
R3733,M3,2025-09-03,01:00
R3734,M4,2025-09-03,01:15
R3735,M2,2025-09-03,03:15
R3736,M5,2025-09-03,04:15
R3737,M1,2025-09-03,05:15
R3738,M5,2025-09-03,07:15
R3739,M4,2025-09-03,11:15
R3740,M3,2025-09-03,11:45
R3741,M4,2025-09-03,12:15
R3742,M1,2025-09-03,14:15
R3743,M2,2025-09-03,18:15
R3744,M3,2025-09-03,20:15
R3745,M2,2025-09-03,20:45
R3746,M1,2025-09-04,00:45
R3747,M3,2025-09-04,02:45
R3748,M4,2025-09-04,03:15
R3749,M4,2025-09-04,03:30
R3750,M5,2025-09-04,07:30
R3751,M4,2025-09-04,09:30
R3752,M3,2025-09-04,10:00
R3753,M2,2025-09-04,10:15
R3754,M1,2025-09-04,14:15
R3755,M1,2025-09-04,14:30
R3756,M2,2025-09-04,18:30
R3757,M2,2025-09-04,22:30
R3758,M2,2025-09-05,00:30
R3759,M3,2025-09-05,00:45
R3760,M2,2025-09-05,01:00
R3761,M4,2025-09-05,03:00
R3762,M1,2025-09-05,07:00
R3763,M2,2025-09-05,09:00
R3764,M1,2025-09-05,13:00
R3765,M5,2025-09-05,13:15
R3766,M5,2025-09-05,13:30
R3767,M4,2025-09-05,15:30
R3768,M3,2025-09-05,16:30
R3769,M2,2025-09-05,17:00
R3770,M1,2025-09-05,19:00
R3771,M1,2025-09-05,19:15
R3772,M2,2025-09-05,21:15
R3773,M3,2025-09-05,21:30
R3774,M1,2025-09-06,01:30
R3775,M1,2025-09-06,05:30
R3776,M3,2025-09-06,07:30
R3777,M5,2025-09-06,07:45
R3778,M5,2025-09-06,11:45
R3779,M5,2025-09-06,12:15
R3780,M1,2025-09-06,12:45
R3781,M4,2025-09-06,13:45
R3782,M5,2025-09-06,14:45
R3783,M5,2025-09-06,15:00
R3784,M2,2025-09-06,15:15
R3785,M4,2025-09-06,15:45
R3786,M3,2025-09-06,16:45
R3787,M3,2025-09-06,17:00
R3788,M3,2025-09-06,17:30
R3789,M5,2025-09-06,18:00
R3790,M4,2025-09-06,19:00
R3791,M4,2025-09-06,20:00
R3792,M5,2025-09-06,21:00
R3793,M3,2025-09-07,01:00
R3794,M3,2025-09-07,05:00
R3795,M5,2025-09-07,09:00
R3796,M1,2025-09-07,10:00
R3797,M5,2025-09-07,10:30
R3798,M5,2025-09-07,10:45
R3799,M5,2025-09-07,11:45
R3800,M1,2025-09-07,13:45
R3801,M5,2025-09-07,15:45
R3802,M5,2025-09-07,16:00
R3803,M1,2025-09-07,16:30
R3804,M4,2025-09-07,17:00
R3805,M3,2025-09-07,19:00
R3806,M2,2025-09-07,19:15
R3807,M4,2025-09-07,20:15
R3808,M2,2025-09-07,21:15
R3809,M2,2025-09-07,21:45
R3810,M4,2025-09-07,22:00
R3811,M3,2025-09-07,22:15
R3812,M4,2025-09-08,00:15
R3813,M3,2025-09-08,01:15
R3814,M3,2025-09-08,03:15
R3815,M1,2025-09-08,03:45
R3816,M1,2025-09-08,05:45
R3817,M2,2025-09-08,06:15
R3818,M3,2025-09-08,06:45
R3819,M4,2025-09-08,07:45
R3820,M3,2025-09-08,08:45
R3821,M1,2025-09-08,12:45
R3822,M4,2025-09-08,14:45
R3823,M4,2025-09-08,15:45
R3824,M4,2025-09-08,17:45
R3825,M2,2025-09-08,21:45
R3826,M3,2025-09-08,23:45
R3827,M2,2025-09-09,00:15
R3828,M3,2025-09-09,01:15
R3829,M1,2025-09-09,02:15
R3830,M3,2025-09-09,04:15
R3831,M2,2025-09-09,04:30
R3832,M1,2025-09-09,05:00
R3833,M3,2025-09-09,07:00
R3834,M4,2025-09-09,09:00
R3835,M5,2025-09-09,11:00
R3836,M2,2025-09-09,15:00
R3837,M1,2025-09-09,15:30
R3838,M4,2025-09-09,19:30
R3839,M1,2025-09-09,19:45
R3840,M3,2025-09-09,20:00
R3841,M5,2025-09-09,20:30
R3842,M3,2025-09-09,21:30
R3843,M3,2025-09-09,22:00
R3844,M1,2025-09-10,02:00
R3845,M2,2025-09-10,02:30
R3846,M3,2025-09-10,03:30
R3847,M1,2025-09-10,03:45
R3848,M4,2025-09-10,04:00
R3849,M2,2025-09-10,08:00
R3850,M3,2025-09-10,10:00
R3851,M4,2025-09-10,10:30
R3852,M3,2025-09-10,11:30
R3853,M1,2025-09-10,12:30
R3854,M3,2025-09-10,14:30
R3855,M3,2025-09-10,14:45
R3856,M5,2025-09-10,15:15
R3857,M1,2025-09-10,15:45
R3858,M3,2025-09-10,16:45
R3859,M2,2025-09-10,17:15
R3860,M3,2025-09-10,17:45
R3861,M1,2025-09-10,18:00
R3862,M3,2025-09-10,20:00
R3863,M5,2025-09-11,00:00
R3864,M5,2025-09-11,04:00
R3865,M3,2025-09-11,04:30
R3866,M5,2025-09-11,06:30
R3867,M4,2025-09-11,10:30
R3868,M3,2025-09-11,12:30
R3869,M3,2025-09-11,12:45
R3870,M4,2025-09-11,16:45
R3871,M5,2025-09-11,17:00
R3872,M1,2025-09-11,17:15
R3873,M3,2025-09-11,18:15
R3874,M3,2025-09-11,20:15
R3875,M3,2025-09-11,22:15
R3876,M2,2025-09-12,02:15
R3877,M4,2025-09-12,02:45
R3878,M4,2025-09-12,06:45
R3879,M4,2025-09-12,07:45
R3880,M4,2025-09-12,08:15
R3881,M4,2025-09-12,08:30
R3882,M1,2025-09-12,08:45
R3883,M4,2025-09-12,09:00
R3884,M2,2025-09-12,10:00
R3885,M5,2025-09-12,10:30
R3886,M4,2025-09-12,10:45
R3887,M5,2025-09-12,14:45
R3888,M2,2025-09-12,15:15
R3889,M5,2025-09-12,19:15
R3890,M4,2025-09-12,20:15
R3891,M3,2025-09-13,00:15
R3892,M4,2025-09-13,00:30
R3893,M3,2025-09-13,00:45
R3894,M1,2025-09-13,01:45
R3895,M2,2025-09-13,02:15
R3896,M5,2025-09-13,06:15
R3897,M1,2025-09-13,06:30
R3898,M1,2025-09-13,07:00
R3899,M1,2025-09-13,07:15
R3900,M4,2025-09-13,11:15
R3901,M4,2025-09-13,11:30
R3902,M5,2025-09-13,13:30
R3903,M5,2025-09-13,14:30
R3904,M4,2025-09-13,15:00
R3905,M5,2025-09-13,15:30
R3906,M5,2025-09-13,17:30
R3907,M5,2025-09-13,21:30
R3908,M5,2025-09-14,01:30
R3909,M5,2025-09-14,03:30
R3910,M1,2025-09-14,07:30
R3911,M3,2025-09-14,07:45
R3912,M1,2025-09-14,08:15
R3913,M1,2025-09-14,09:15
R3914,M3,2025-09-14,09:30
R3915,M3,2025-09-14,10:30
R3916,M2,2025-09-14,11:30
R3917,M1,2025-09-14,15:30
R3918,M4,2025-09-14,19:30
R3919,M4,2025-09-14,21:30
R3920,M5,2025-09-14,22:30
R3921,M5,2025-09-14,22:45
R3922,M2,2025-09-14,23:15
R3923,M2,2025-09-15,00:15
R3924,M3,2025-09-15,00:30
R3925,M4,2025-09-15,04:30
R3926,M4,2025-09-15,04:45
R3927,M1,2025-09-15,05:00
R3928,M3,2025-09-15,05:15
R3929,M4,2025-09-15,07:15
R3930,M4,2025-09-15,07:30
R3931,M1,2025-09-15,11:30
R3932,M1,2025-09-15,12:30
R3933,M3,2025-09-15,16:30
R3934,M1,2025-09-15,17:00
R3935,M5,2025-09-15,17:15
R3936,M3,2025-09-15,17:45
R3937,M5,2025-09-15,19:45
R3938,M4,2025-09-15,21:45
R3939,M1,2025-09-15,22:00
